"id"	"name"	"POIconv"	"mass"	"Cx"	"Cy"	"Cz"	"Ixx"	"Iyy"	"Izz"	"Ixy"	"Ixz"	"Iyz"	"Ipoint"	"σ_mass"	"σ_Cx"	"σ_Cy"	"σ_Cz"	"σ_Ixx"	"σ_Iyy"	"σ_Izz"	"σ_Ixy"	"σ_Ixz"	"σ_Iyz"
"C.1.2.2.1.2.3.2"	"Part 937"	"+"	0.769052522668382	-73.4178835526109	-72.4484687205404	-83.2522498909384	1.18661323009388	1.16569908563151	1.08356434678936	-0.0224591723340212	-0.00142125406906681	-0.00898619599649708	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.1.2.3.3"	"Part 938"	"+"	0.027493210026063	15.4236311092973	-69.9940876103938	50.743071269244	0.038570495995488	0.0361998453410461	0.0381002130351969	-0.000685025487568946	0.000186325874863975	0.000336405599010647	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.1.1.1"	"Part 939"	"-"	0.879019226551522	-87.3866658657789	-14.7938728798181	-98.8916299771518	1.07801745678944	1.10512328867425	1.10187779675345	-0.0485563157496469	0.0348567945425898	-0.0131727529226268	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.1.1.2"	"Part 940"	"-"	0.068242977096932	22.6212045177817	-48.8572109490633	-73.1280157808214	0.0825659852234243	0.092550639252511	0.0780634995535381	0.00704356281843206	-0.00394623527799623	0.00534314297402914	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.1.1.3"	"Part 941"	"-"	0.840122325983364	19.6243053302169	-87.2026049066335	-53.3083673100919	0.931828346422936	0.89339985402076	0.94275526057869	-0.0676970345993704	-0.0361088929623384	-0.0446037173320216	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.1.2.1"	"Part 942"	"+"	0.205408600911731	87.5725115183741	-53.5771012771875	-47.9142908938229	0.259798286338172	0.255534131310458	0.238011028944101	0.000251189397926863	-0.0056018960002373	-0.0108760068105673	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.1.2.2"	"Part 943"	"-"	0.133069336650195	21.7512146104127	91.7970281559974	-26.5048099216074	0.135018431603433	0.130095799771161	0.149339386229693	-0.00231019526316	-0.000554043062130783	-0.00167044866654783	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.1.2.3"	"Part 944"	"+"	0.218259970836341	28.9963118266314	-8.35662633180618	7.90124596096575	0.265025612780425	0.286646022816707	0.299069880476062	-0.0104704814077921	-0.0217027537906113	-0.0239548806981668	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.1.2.4"	"Part 945"	"+"	0.768818681154866	-70.96998966299	19.8088176548481	-85.1711687631905	0.963375749932619	0.970217740041866	0.991568293081566	0.0414437092765719	-0.0107748996358852	-0.00801633308267154	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.1.2.5"	"Part 946"	"-"	0.851454675185494	8.05450375191867	-27.9869897756726	-31.8864728324115	1.07891073996367	1.1545044319404	1.26836921106717	-0.0287360771182589	-0.0196562416656967	0.0193015939880342	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.1.3.1"	"Part 947"	"-"	0.443550531890243	-68.5634369030595	-28.9388372562826	-18.5224318411201	0.648241783149623	0.614253811428769	0.557964204011391	-0.0506273187934443	0.0043555034835916	0.00131673486273302	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.1.3.2"	"Part 948"	"-"	0.0209485590744298	85.2094014640898	-75.9031900204718	65.804007742554	0.0196071879806749	0.0197067358938159	0.0198478792081556	-0.000206028517615724	-0.000257375049269185	0.000333081709320436	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.1.3.3"	"Part 949"	"+"	0.326101440829691	-72.5725048687309	-23.6712237820029	-8.15536165609956	0.410577509955556	0.428709763251019	0.368428524890956	0.000837466291058715	-0.00613356762895528	-0.00754541987212001	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.1.3.4"	"Part 950"	"+"	0.0729424935623538	-12.4359069857746	-95.5253573600203	20.6358411349356	0.111149389563725	0.099686003729917	0.102710258233165	0.00448548546370184	-0.00481254890564269	0.00221463781368613	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.1.3.5"	"Part 951"	"+"	0.0570132405133918	29.4372514355928	-94.6189761161804	92.6892193034291	0.0775302110918607	0.0759339917504706	0.073869970460941	0.000750070848422412	-0.000492533495942254	-0.0034648497389844	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.2.1.1"	"Part 952"	"+"	0.262449668133631	53.0945848673582	-47.9776799678802	-50.991778774187	0.350075281944269	0.356937582787199	0.419362606005734	-0.00342087145267103	-0.00942229965035887	-0.019512106403546	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.2.1.2"	"Part 953"	"+"	0.546102578287944	24.1274516098201	17.8805087693036	22.1451194025576	0.688502498910629	0.69995264437204	0.702500689286514	-0.00474993943489356	-0.00290304435017217	0.000625210046295134	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.2.1.3"	"Part 954"	"-"	0.995327050158987	-42.1682322863489	-57.2723013814539	-19.404478231445	1.44845889522762	1.5297090109329	1.45347393350704	0.0267467731599406	-0.016214130382648	-0.0318083559042155	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.2.1.4"	"Part 955"	"-"	0.302837191789877	-97.7482149377465	19.773462601006	39.4150745589286	0.401925017853531	0.333790646867505	0.374161097468434	-0.0453574510329086	0.00310630801230654	-0.00249725550879696	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.2.2.1"	"Part 956"	"-"	0.0196808726165909	-78.8946077227592	87.9811073187739	70.1612811069936	0.0250359957164842	0.0249837902366405	0.0246924315431689	0.00150912341320428	0.00123478362426682	-0.000181569216701716	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.2.2.2"	"Part 957"	"-"	0.857309745959472	41.960310516879	66.8062620330602	-48.9854434505105	1.26044130844573	1.34491645317158	1.30740103797766	0.0338256099615266	-0.0302685318613366	-0.0769721590034998	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.2.3.1"	"Part 958"	"-"	0.216267647988861	-57.2323428466916	51.0154993273318	91.7772043030709	0.300923078472443	0.305416250621251	0.278080741346427	-0.00405389281289671	-0.00246093294773007	-0.00357616782567848	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.2.3.2"	"Part 959"	"-"	0.65968164343643	3.50716831162572	-36.130174761638	48.3766291290522	0.823450897575131	0.856193398774985	0.828454472824828	-0.0161682576578242	0.00027424470959866	-0.000812744832116872	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.2.3.3"	"Part 960"	"-"	0.832904867482372	-71.2524058762938	26.2785874307156	13.0075380206108	1.10731401903816	0.961453833301826	1.03564338786522	0.100480795574978	0.0517226575021522	0.0582353752095408	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.2.3.4"	"Part 961"	"-"	0.0820466020028107	51.6690593678504	83.8130742777139	86.560317222029	0.110586139031052	0.114996911980238	0.106211999535557	-0.00178530907650707	-0.000275829264961634	-0.0110537832545558	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.2.3.5"	"Part 962"	"-"	0.233318043662934	-22.4947473034263	-39.8563700728118	73.7047530710697	0.297460221785093	0.325110033600861	0.33247397912524	0.00585954957846591	-0.00732655536090399	-0.0319322092746987	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.2.4.1"	"Part 963"	"+"	0.215822498107562	-86.3141503650695	-57.7060726471245	71.1798615753651	0.252435782188713	0.249130279036252	0.277101316277968	0.00319121609019355	-0.00116640959100015	0.0164814645324367	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.2.4.2"	"Part 964"	"+"	0.953985196516384	-55.3380012512207	-22.143090935424	89.2191881779581	1.20653352678922	1.02425528784062	1.23685165077203	0.0776414904889666	0.0223847164441413	-0.0085310809036711	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.2.4.3"	"Part 965"	"+"	0.167455887902295	-2.09429310634732	61.3093534018844	-16.2265207152814	0.216889097793629	0.199276858501402	0.199286091976575	0.0130928981922162	0.00257012409520381	-0.0011213282610398	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.1.1"	"Part 966"	"-"	0.240511517375242	95.2711024321616	-4.03257017023861	20.919021544978	0.301190095123576	0.342146110163126	0.265393047814623	-0.0132291893935376	0.000807649407636182	-0.000728575406499421	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.1.2"	"Part 967"	"-"	0.573007376191672	-73.9551259204745	-5.81605629995465	62.1222561225295	0.748102932307825	0.806816784242021	0.612159580018699	-0.0116792160307501	0.00490591330778513	-0.00987124069010302	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.1.3"	"Part 968"	"+"	0.515984464857262	49.8505057301372	5.8849215041846	-20.2175673563033	0.542850251534227	0.512727802535271	0.533925210645808	-0.0306807513403013	0.0105447408149428	-0.0118104393673608	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.1.4"	"Part 969"	"-"	0.320748908097623	29.9906979314983	-81.0702437069267	64.9290460161865	0.349505846221424	0.336945102516902	0.32162527742931	0.00493150816543984	-0.00039422619755103	0.0147392812530809	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.1.5"	"Part 970"	"-"	0.878240730044898	-98.8793208729476	-67.6576269324869	-66.151576070115	1.15169387414189	1.09929183569921	1.2525136629944	-0.0172921420765439	-0.0656973376757219	-0.0186921013126504	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.2.1"	"Part 971"	"-"	0.0243896001880057	-0.814367644488811	-82.2838864289224	17.5823423080146	0.0270279990550603	0.0288627674874429	0.0293789164975512	-0.00183478945162518	-0.00115386965163034	-0.00329642705352489	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.2.2"	"Part 972"	"+"	0.535791550963884	-80.0669323652983	-47.5008817389607	-51.8172660376877	0.69958478278928	0.635679029103374	0.72473875641359	0.00995977487462742	0.0324126375124191	-0.0330137025990372	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.2.3"	"Part 973"	"-"	0.446873116520001	73.622173583135	67.3375305719674	40.0712552946061	0.532715452816268	0.609306178475409	0.5205022947261	-0.00840846961196511	0.0105519335089561	0.013554052940863	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.2.4"	"Part 974"	"+"	0.40466148731322	51.4621774666011	39.8000351618975	19.0642802044749	0.601794058238062	0.582963964077361	0.56518208011374	0.0174272404123663	-0.00683122064306631	0.00344875166936856	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.3.1"	"Part 975"	"+"	0.418977938527474	-87.4606881756335	-9.87377851270139	89.9351236410439	0.501005931709164	0.619524565466172	0.570224334020867	0.0165086105568135	-0.00108457810327509	-0.00175734171957375	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.3.2"	"Part 976"	"-"	0.211662283163983	50.9343191049993	-84.1784140560776	-99.2857422679663	0.304697157390039	0.309523621468634	0.309266334635255	-0.00171712488022177	-0.00173607714051444	-0.000336332958489705	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.3.3"	"Part 977"	"+"	0.292995719207451	57.5937360525131	-99.1253579966724	-69.5898108184338	0.304279182373064	0.322071346149418	0.271457649205044	0.00475541509719208	0.0083181068343191	0.0138626518132644	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.3.4"	"Part 978"	"+"	0.50501503174263	76.1055862996727	19.6196008939296	-96.4504387229681	0.631992994533721	0.634578603049439	0.657556122278841	0.000107882080173098	0.00897767685375285	-0.00339148404223987	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.4.1"	"Part 979"	"-"	0.024741070602322	2.26021381095052	-40.772373508662	61.7341679986566	0.0328633822876033	0.0297464917598507	0.0337554106651304	-0.000672357394397979	0.00223258427565004	0.000317821081185226	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.4.2"	"Part 980"	"-"	0.192110547123244	8.05456042289734	-66.5784853044897	-55.3022162523121	0.224670569572957	0.242463524636942	0.191569019652858	0.00946315211314688	0.0226294426778977	-0.00939649924505388	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.4.3"	"Part 981"	"-"	0.317416265473235	-2.4354453664273	88.2377709727734	14.4621592946351	0.359887187642517	0.380302305249434	0.355618194706322	-0.00129085114794553	-0.00185838934893631	-0.0234087964613202	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.4.4"	"Part 982"	"+"	0.458056291440735	55.0417513586581	-2.36432496458292	-27.0406160503626	0.484011486383352	0.522782501555607	0.540868817622891	0.00630017558896603	0.00454868675991886	-0.00687264943981649	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.3.4.5"	"Part 983"	"+"	0.293313820441719	58.6837091948837	97.9492915794253	-25.5302966572344	0.302503878552633	0.376330304991224	0.390752322335848	-0.0130382593232315	-0.00731357969796267	-0.0019034576063257	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.4.1.1"	"Part 984"	"-"	0.55581225443678	-24.0183559246361	-56.602526223287	43.0082094389945	0.559634090739901	0.605839901991427	0.614738144009038	-0.0198066905103951	-0.0353513440853	0.021409453090033	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.4.1.2"	"Part 985"	"-"	0.272400314918952	5.64511804841459	45.3197826165706	-54.6965564135462	0.255367688464813	0.268537216253647	0.26890396199014	0.00322219834455397	-0.0150350275803328	0.00626286983584331	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.4.1.3"	"Part 986"	"+"	0.363846082069911	11.6086083929986	81.2644409481436	54.3461013119668	0.405688527887708	0.363197054220006	0.37285962328848	-0.0255411802413983	-0.000304008920464216	0.0191814268736772	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.4.2.1"	"Part 987"	"+"	0.488202893684152	-60.681374790147	37.8569975961	69.9184568133205	0.729528960191902	0.612669871047641	0.599585116955012	-0.0204254307199432	0.0139478014080677	-0.0155073255537813	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.4.2.2"	"Part 988"	"+"	0.714872881883057	-24.2185185663402	-63.2257095072418	-93.569376738742	1.04255498143637	1.04428055990577	1.14817857629181	-0.00491900546268307	0.007976891286392	-0.0188267544959502	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.4.2.3"	"Part 989"	"+"	0.213056055546505	24.1121963132173	-76.6562175005674	-39.1301093623042	0.302380947382164	0.341177780730168	0.295575065233622	-0.00323489556211826	-0.000771060272903871	0.00710505673358018	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.4.2.4"	"Part 990"	"+"	0.503704842919018	-58.9243203401566	17.4879568163306	9.17399465106428	0.67494923804751	0.519550850282258	0.643541864997179	0.0534847396386683	0.0357098987907766	0.00192228531444677	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.4.3.1"	"Part 991"	"+"	0.670916961669689	-73.5546783078462	-25.6889925338328	-54.6995943877846	0.885731905730328	1.00965417169246	0.803137099129257	-0.0829631173614026	-0.00755790725069703	-0.0476716042418321	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.4.3.2"	"Part 992"	"+"	0.897877073307522	13.234311202541	-38.4935690555722	-66.273690899834	0.971127560360949	0.847643278489528	0.948022153893379	0.0268172678917077	-0.00541801220279856	0.00727152235818466	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.4.4.1"	"Part 993"	"-"	0.441541027042316	-41.4412707556039	-78.8082483690232	99.3835979606956	0.529899970736177	0.550395917626064	0.524769838081534	-0.0280047462312173	-0.0256413769289828	0.0310760198563504	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.4.4.2"	"Part 994"	"-"	0.0286296054853592	69.0875028725713	15.9259194508195	-99.0318164229393	0.0353948968562395	0.0310549341332376	0.0414804338168456	-0.00100159205721789	-0.000668290178825595	-0.00217122794283564	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.4.4.3"	"Part 995"	"-"	0.775369022379397	7.44850365445018	92.8988852538168	-6.58825179561973	0.900622146024509	1.05259890049966	1.08609215500309	0.0129379194404638	0.00564678293531881	-0.0105965005388899	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.4.4.4"	"Part 996"	"-"	0.0683971378102433	-3.22938426397741	-56.3133974093944	27.1197536494583	0.0738644314401941	0.0794821179597419	0.0816241616211274	0.00425859578032661	-0.0104431604334935	0.00359097417030515	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.2.4.4.5"	"Part 997"	"-"	0.567442059491295	-68.6653307639062	80.8448366820812	88.5092974640429	0.612691041670787	0.58327905701482	0.65559151455027	0.0357864214795086	-0.0308093737238757	0.0129896092362293	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.3.1.1.1"	"Part 998"	"+"	0.692792401964311	-41.12787861377	-75.0794586259872	49.1970754694194	0.710130318138969	0.686530227378622	0.813117989825643	0.0192812151859168	-0.00556064966262313	-0.0144726554088682	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.3.1.1.2"	"Part 999"	"-"	0.919559380194871	17.4679298419505	-44.8256498668343	-9.11400960758328	1.3721083985639	1.41800378818037	1.3998145345594	0.0192094574415435	0.0336846168395073	0.040861598216823	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.3.1.2.1"	"Part 1000"	"+"	0.252347990703769	-40.4629392549396	-68.7485696747899	-74.6773744467646	0.319755570221587	0.312033025119609	0.321362100589955	0.0252932641225562	-0.0233213387220489	-0.0129516076685745	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.3.1.2.2"	"Part 1001"	"-"	0.339439513304504	-99.4715371634811	5.70959900505841	-63.8363749720156	0.39355055525996	0.371849507375024	0.408744203135714	0.0013848055827532	0.00666790144344509	-0.0101236338901599	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.3.1.2.3"	"Part 1002"	"+"	0.121334510659333	70.5484760459512	81.5438871271908	44.5226242300123	0.143256682060419	0.14586924090344	0.130922827321144	0.0123144483865307	-0.00127739195911864	-0.000348565076916697	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.2.2.3.2.1.1"	"Part 1003"	"-"	0.341313654366182	34.2744647525251	-44.9820708483458	5.21137723699212	0.498689387183853	0.452811377532981	0.458318601936452	-0.0443698514655305	-4.09633716939692e-05	-4.51044268177994e-06	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
